Date,open,high,low,close,adjclose,volume,ingested_at_utc
03-05-2022,301.0599976,308.0266724,296.1966553,303.0833435,303.0833435,63709500,2026-07-29 05:52:48.140356+00:00
04-05-2022,301.313324,318.5,295.0933228,317.5400085,317.5400085,81643800,2026-07-29 05:52:48.140356+00:00
05-05-2022,313.0066528,315.2000122,285.8999939,291.0933228,291.0933228,92519100,2026-07-29 05:52:48.140356+00:00
06-05-2022,295.6666565,296.0,281.0366821,288.5499878,288.5499878,72903000,2026-07-29 05:52:48.140356+00:00
09-05-2022,278.8166809,281.8766785,260.3833313,262.3699951,262.3699951,90810300,2026-07-29 05:52:48.140356+00:00
10-05-2022,273.1033325,275.1199951,258.0833435,266.6799927,266.6799927,84401700,2026-07-29 05:52:48.140356+00:00
11-05-2022,265.0,269.9233398,242.3999939,244.6666718,244.6666718,97224600,2026-07-29 05:52:48.140356+00:00
12-05-2022,233.6666718,253.2200012,226.6666718,242.6666718,242.6666718,140313000,2026-07-29 05:52:48.140356+00:00
13-05-2022,257.8266602,262.4500122,250.5233307,256.5299988,256.5299988,92150700,2026-07-29 05:52:48.140356+00:00
16-05-2022,255.7200012,256.5866699,239.6966705,241.456665,241.456665,86098500,2026-07-29 05:52:48.140356+00:00
17-05-2022,249.1199951,254.8266602,242.9499969,253.8699951,253.8699951,80236200,2026-07-29 05:52:48.140356+00:00
18-05-2022,248.1733398,253.5,233.6033325,236.6033325,236.6033325,87811800,2026-07-29 05:52:48.140356+00:00
19-05-2022,235.6666718,244.6666718,231.3699951,236.4733276,236.4733276,90296700,2026-07-29 05:52:48.140356+00:00
20-05-2022,237.9966736,240.5266724,211.0,221.3000031,221.3000031,144973200,2026-07-29 05:52:48.140356+00:00
23-05-2022,218.3399963,226.6533356,212.6866608,224.9666595,224.9666595,88903500,2026-07-29 05:52:48.140356+00:00
24-05-2022,217.843338,217.9733276,206.8566742,209.386673,209.386673,89092500,2026-07-29 05:52:48.140356+00:00
25-05-2022,207.9499969,223.1066742,207.6699982,219.6000061,219.6000061,92139300,2026-07-29 05:52:48.140356+00:00
26-05-2022,220.4733276,239.5566711,217.886673,235.9100037,235.9100037,106003200,2026-07-29 05:52:48.140356+00:00
27-05-2022,241.0833282,253.2666626,240.1766663,253.2100067,253.2100067,89295000,2026-07-29 05:52:48.140356+00:00
31-05-2022,257.9466553,259.6000061,244.7433319,252.7533264,252.7533264,101914500,2026-07-29 05:52:48.140356+00:00
01-06-2022,251.7200012,257.3266602,243.6399994,246.7899933,246.7899933,77247900,2026-07-29 05:52:48.140356+00:00
02-06-2022,244.156662,264.2099915,242.0666656,258.3333435,258.3333435,93473100,2026-07-29 05:52:48.140356+00:00
03-06-2022,243.2266693,247.7966614,233.4166718,234.5166626,234.5166626,112393800,2026-07-29 05:52:48.140356+00:00
06-06-2022,244.3533325,244.8666687,234.3500061,238.2799988,238.2799988,84204600,2026-07-29 05:52:48.140356+00:00
07-06-2022,234.0,239.9966736,230.093338,238.886673,238.886673,72808500,2026-07-29 05:52:48.140356+00:00
08-06-2022,240.0866699,249.9633331,239.1766663,241.8666687,241.8666687,76210500,2026-07-29 05:52:48.140356+00:00
09-06-2022,249.3399963,255.5466614,239.3266602,239.706665,239.706665,96491400,2026-07-29 05:52:48.140356+00:00
10-06-2022,235.156662,239.5,227.9133301,232.2299957,232.2299957,97536600,2026-07-29 05:52:48.140356+00:00
13-06-2022,223.1666718,226.6333313,214.6833344,215.7366638,215.7366638,102767400,2026-07-29 05:52:48.140356+00:00
14-06-2022,218.2866669,226.3300018,211.7366638,220.8899994,220.8899994,97988700,2026-07-29 05:52:48.140356+00:00
15-06-2022,220.9166718,235.6633301,218.1499939,233.0,233.0,119131800,2026-07-29 05:52:48.140356+00:00
16-06-2022,222.7366638,225.1666718,208.6933289,213.1000061,213.1000061,107390700,2026-07-29 05:52:48.140356+00:00
17-06-2022,213.4333344,220.9700012,213.1966705,216.7599945,216.7599945,92641800,2026-07-29 05:52:48.140356+00:00
21-06-2022,224.6033325,243.5766602,224.3333282,237.0366669,237.0366669,122793000,2026-07-29 05:52:48.140356+00:00
22-06-2022,234.5033264,246.8333282,233.8266602,236.0866699,236.0866699,101107500,2026-07-29 05:52:48.140356+00:00
23-06-2022,237.906662,239.3166656,228.636673,235.0700073,235.0700073,104202600,2026-07-29 05:52:48.140356+00:00
24-06-2022,237.4700012,246.0666656,236.0866699,245.706665,245.706665,95770800,2026-07-29 05:52:48.140356+00:00
27-06-2022,249.3666687,252.0700073,242.5666656,244.9199982,244.9199982,89178300,2026-07-29 05:52:48.140356+00:00
28-06-2022,244.4833374,249.9700012,232.343338,232.6633301,232.6633301,90391200,2026-07-29 05:52:48.140356+00:00
29-06-2022,230.5,231.1733398,222.2733307,228.4900055,228.4900055,82897200,2026-07-29 05:52:48.140356+00:00
30-06-2022,224.5099945,229.456665,218.863327,224.4733276,224.4733276,94600500,2026-07-29 05:52:48.140356+00:00
01-07-2022,227.0,230.2299957,222.1199951,227.2633362,227.2633362,74460300,2026-07-29 05:52:48.140356+00:00
05-07-2022,223.0,233.1466675,216.1666718,233.0666656,233.0666656,84581100,2026-07-29 05:52:48.140356+00:00
06-07-2022,230.7799988,234.5633392,227.1866608,231.7333374,231.7333374,71853600,2026-07-29 05:52:48.140356+00:00
07-07-2022,233.9199982,245.363327,232.2100067,244.543335,244.543335,81930600,2026-07-29 05:52:48.140356+00:00
08-07-2022,242.3333282,254.9799957,241.1600037,250.7633362,250.7633362,101854200,2026-07-29 05:52:48.140356+00:00
11-07-2022,252.1033325,253.0633392,233.6266632,234.343338,234.343338,99241200,2026-07-29 05:52:48.140356+00:00
12-07-2022,236.8466644,239.7733307,228.3699951,233.0700073,233.0700073,87930900,2026-07-29 05:52:48.140356+00:00
13-07-2022,225.5,242.0599976,225.0333405,237.0399933,237.0399933,97954500,2026-07-29 05:52:48.140356+00:00
14-07-2022,234.8966675,238.6533356,229.3333282,238.3133392,238.3133392,78557400,2026-07-29 05:52:48.140356+00:00
15-07-2022,240.0,243.6233368,236.8899994,240.0666656,240.0666656,69683100,2026-07-29 05:52:48.140356+00:00
18-07-2022,244.9366608,250.5166626,239.6033325,240.5466614,240.5466614,82537500,2026-07-29 05:52:48.140356+00:00
19-07-2022,245.0,247.1399994,236.9766693,245.5299988,245.5299988,80890200,2026-07-29 05:52:48.140356+00:00
20-07-2022,246.7833405,250.6633301,243.4833374,247.5,247.5,88864200,2026-07-29 05:52:48.140356+00:00
21-07-2022,255.1066742,273.2666626,254.8666687,271.706665,271.706665,142032300,2026-07-29 05:52:48.140356+00:00
22-07-2022,276.2200012,280.7866821,270.7133179,272.2433472,272.2433472,103472700,2026-07-29 05:52:48.140356+00:00
25-07-2022,272.2166748,274.1466675,267.3999939,268.4333191,268.4333191,64073400,2026-07-29 05:52:48.140356+00:00
26-07-2022,266.5133362,267.3099976,256.2633362,258.8599854,258.8599854,66820800,2026-07-29 05:52:48.140356+00:00
27-07-2022,263.8099976,275.9266663,261.7900085,274.8200073,274.8200073,88110000,2026-07-29 05:52:48.140356+00:00
28-07-2022,280.0666809,283.2999878,272.7999878,280.8999939,280.8999939,84723000,2026-07-29 05:52:48.140356+00:00
29-07-2022,280.7000122,298.3200073,279.1000061,297.1499939,297.1499939,95313000,2026-07-29 05:52:48.140356+00:00
01-08-2022,301.2766724,311.8766785,295.0,297.2766724,297.2766724,117042900,2026-07-29 05:52:48.140356+00:00
02-08-2022,294.0033264,307.8333435,292.6666565,300.5866699,300.5866699,95577600,2026-07-29 05:52:48.140356+00:00
03-08-2022,305.0,309.5499878,301.1499939,307.3966675,307.3966675,80091000,2026-07-29 05:52:48.140356+00:00
04-08-2022,311.0,313.6066589,305.0,308.6333313,308.6333313,72256200,2026-07-29 05:52:48.140356+00:00
05-08-2022,302.6700134,304.6066589,285.543335,288.1700134,288.1700134,113172900,2026-07-29 05:52:48.140356+00:00
08-08-2022,295.0,305.2000122,289.0866699,290.4233398,290.4233398,98994000,2026-07-29 05:52:48.140356+00:00
09-08-2022,290.293335,292.3966675,279.3533325,283.3333435,283.3333435,86244600,2026-07-29 05:52:48.140356+00:00
10-08-2022,297.0666809,297.5100098,283.3699951,294.3566589,294.3566589,94918800,2026-07-29 05:52:48.140356+00:00
11-08-2022,296.5133362,298.2366638,285.8333435,286.6300049,286.6300049,70155000,2026-07-29 05:52:48.140356+00:00
12-08-2022,289.4166565,300.1600037,285.0333252,300.0299988,300.0299988,79657200,2026-07-29 05:52:48.140356+00:00
15-08-2022,301.7866821,313.1333313,301.230011,309.3200073,309.3200073,89359200,2026-07-29 05:52:48.140356+00:00
16-08-2022,311.6666565,314.6666565,302.8833313,306.563324,306.563324,88136400,2026-07-29 05:52:48.140356+00:00
17-08-2022,303.3966675,309.6566772,300.0333252,303.9966736,303.9966736,68766000,2026-07-29 05:52:48.140356+00:00
18-08-2022,306.0,306.5,301.8533325,302.8699951,302.8699951,47500500,2026-07-29 05:52:48.140356+00:00
19-08-2022,299.0,300.3599854,292.5,296.6666565,296.6666565,61395300,2026-07-29 05:52:48.140356+00:00
22-08-2022,291.9133301,292.3999939,286.2966614,289.9133301,289.9133301,55843200,2026-07-29 05:52:48.140356+00:00
23-08-2022,291.4533386,298.8266602,287.9233398,296.4533386,296.4533386,63984900,2026-07-29 05:52:48.140356+00:00
24-08-2022,297.563324,303.6466675,296.5,297.0966797,297.0966797,57259800,2026-07-29 05:52:48.140356+00:00
25-08-2022,302.3599854,302.9599915,291.6000061,296.0700073,296.0700073,53230000,2026-07-29 05:52:48.140356+00:00
26-08-2022,297.4299927,302.0,287.4700012,288.0899963,288.0899963,57163900,2026-07-29 05:52:48.140356+00:00
29-08-2022,282.8299866,287.7399902,280.7000122,284.8200073,284.8200073,41864700,2026-07-29 05:52:48.140356+00:00
30-08-2022,287.8699951,288.480011,272.6499939,277.7000122,277.7000122,50541800,2026-07-29 05:52:48.140356+00:00
31-08-2022,280.6199951,281.25,271.8099976,275.6099854,275.6099854,52107300,2026-07-29 05:52:48.140356+00:00
01-09-2022,272.5799866,277.5799866,266.1499939,277.1600037,277.1600037,54287000,2026-07-29 05:52:48.140356+00:00
02-09-2022,281.0700073,282.3500061,269.0799866,270.2099915,270.2099915,50890100,2026-07-29 05:52:48.140356+00:00
06-09-2022,272.6799927,275.9899902,265.7399902,274.4200134,274.4200134,55860000,2026-07-29 05:52:48.140356+00:00
07-09-2022,273.1000061,283.8399963,272.269989,283.7000122,283.7000122,50028900,2026-07-29 05:52:48.140356+00:00
08-09-2022,281.2999878,289.5,279.7600098,289.2600098,289.2600098,53713100,2026-07-29 05:52:48.140356+00:00
09-09-2022,291.6700134,299.8500061,291.25,299.6799927,299.6799927,54338100,2026-07-29 05:52:48.140356+00:00
12-09-2022,300.7200012,305.4899902,300.3999939,304.4200134,304.4200134,48674600,2026-07-29 05:52:48.140356+00:00
13-09-2022,292.8999939,297.3999939,290.3999939,292.1300049,292.1300049,68229600,2026-07-29 05:52:48.140356+00:00
14-09-2022,292.2399902,306.0,291.6400146,302.6099854,302.6099854,72628700,2026-07-29 05:52:48.140356+00:00
15-09-2022,301.8299866,309.1199951,300.7200012,303.75,303.75,64795500,2026-07-29 05:52:48.140356+00:00
16-09-2022,299.6099854,303.7099915,295.6000061,303.3500061,303.3500061,87087800,2026-07-29 05:52:48.140356+00:00
19-09-2022,300.0899963,309.8399963,297.7999878,309.0700073,309.0700073,60231200,2026-07-29 05:52:48.140356+00:00
20-09-2022,306.9100037,313.3299866,305.5799866,308.730011,308.730011,61642800,2026-07-29 05:52:48.140356+00:00
21-09-2022,308.2900085,313.7999878,300.6300049,300.7999878,300.7999878,62555700,2026-07-29 05:52:48.140356+00:00
22-09-2022,299.8599854,301.2900085,285.8200073,288.5899963,288.5899963,70545400,2026-07-29 05:52:48.140356+00:00
23-09-2022,283.0899963,284.5,272.8200073,275.3299866,275.3299866,63748400,2026-07-29 05:52:48.140356+00:00
26-09-2022,271.8299866,284.0899963,270.3099976,276.0100098,276.0100098,58076900,2026-07-29 05:52:48.140356+00:00
27-09-2022,283.8399963,288.6700134,277.5100098,282.9400024,282.9400024,61925200,2026-07-29 05:52:48.140356+00:00
28-09-2022,283.0799866,289.0,277.5700073,287.8099976,287.8099976,54664800,2026-07-29 05:52:48.140356+00:00
29-09-2022,282.7600098,283.6499939,265.7799988,268.2099915,268.2099915,77620600,2026-07-29 05:52:48.140356+00:00
30-09-2022,266.1499939,275.5700073,262.4700012,265.25,265.25,67726600,2026-07-29 05:52:48.140356+00:00
03-10-2022,254.5,255.1600037,241.0099945,242.3999939,242.3999939,98363500,2026-07-29 05:52:48.140356+00:00
04-10-2022,250.5200043,257.5,242.0099945,249.4400024,249.4400024,109578500,2026-07-29 05:52:48.140356+00:00
05-10-2022,245.0099945,246.6699982,233.2700043,240.8099976,240.8099976,86982700,2026-07-29 05:52:48.140356+00:00
06-10-2022,239.4400024,244.5800018,235.3500061,238.1300049,238.1300049,69298400,2026-07-29 05:52:48.140356+00:00
07-10-2022,233.9400024,234.5700073,222.0200043,223.0700073,223.0700073,83916800,2026-07-29 05:52:48.140356+00:00
10-10-2022,223.9299927,226.9900055,218.3600006,222.9600067,222.9600067,67925000,2026-07-29 05:52:48.140356+00:00
11-10-2022,220.9499969,225.75,215.0,216.5,216.5,77013200,2026-07-29 05:52:48.140356+00:00
12-10-2022,215.3300018,219.3000031,211.5099945,217.2400055,217.2400055,66860700,2026-07-29 05:52:48.140356+00:00
13-10-2022,208.3000031,222.9900055,206.2200012,221.7200012,221.7200012,91483000,2026-07-29 05:52:48.140356+00:00
14-10-2022,224.0099945,226.2599945,204.1600037,204.9900055,204.9900055,94124500,2026-07-29 05:52:48.140356+00:00
17-10-2022,210.0399933,221.8600006,209.4499969,219.3500061,219.3500061,79428800,2026-07-29 05:52:48.140356+00:00
18-10-2022,229.5,229.8200073,217.25,220.1900024,220.1900024,75891900,2026-07-29 05:52:48.140356+00:00
19-10-2022,219.8000031,222.9299927,217.7799988,222.0399933,222.0399933,66571500,2026-07-29 05:52:48.140356+00:00
20-10-2022,208.2799988,215.5500031,202.0,207.2799988,207.2799988,117798100,2026-07-29 05:52:48.140356+00:00
21-10-2022,206.4199982,214.6600037,203.8000031,214.4400024,214.4400024,75713800,2026-07-29 05:52:48.140356+00:00
24-10-2022,205.8200073,213.5,198.5899963,211.25,211.25,100446800,2026-07-29 05:52:48.140356+00:00
25-10-2022,210.1000061,224.3500061,210.0,222.4199982,222.4199982,96507900,2026-07-29 05:52:48.140356+00:00
26-10-2022,219.3999939,230.6000061,218.1999969,224.6399994,224.6399994,85012500,2026-07-29 05:52:48.140356+00:00
27-10-2022,229.7700043,233.8099976,222.8500061,225.0899963,225.0899963,61638800,2026-07-29 05:52:48.140356+00:00
28-10-2022,225.3999939,228.8600006,216.3500061,228.5200043,228.5200043,69152400,2026-07-29 05:52:48.140356+00:00
31-10-2022,226.1900024,229.8500061,221.9400024,227.5399933,227.5399933,61554300,2026-07-29 05:52:48.140356+00:00
01-11-2022,234.0500031,237.3999939,227.2799988,227.8200073,227.8200073,62688800,2026-07-29 05:52:48.140356+00:00
02-11-2022,226.0399933,227.8699951,214.8200073,214.9799957,214.9799957,63070300,2026-07-29 05:52:48.140356+00:00
03-11-2022,211.3600006,221.1999969,210.1399994,215.3099976,215.3099976,56538800,2026-07-29 05:52:48.140356+00:00
04-11-2022,222.6000061,223.8000031,203.0800018,207.4700012,207.4700012,98622200,2026-07-29 05:52:48.140356+00:00
07-11-2022,208.6499939,208.8999939,196.6600037,197.0800018,197.0800018,93916500,2026-07-29 05:52:48.140356+00:00
08-11-2022,194.0200043,195.1999969,186.75,191.3000031,191.3000031,128803400,2026-07-29 05:52:48.140356+00:00
09-11-2022,190.7799988,195.8899994,177.1199951,177.5899963,177.5899963,127062700,2026-07-29 05:52:48.140356+00:00
10-11-2022,189.8999939,191.0,180.0299988,190.7200012,190.7200012,132703000,2026-07-29 05:52:48.140356+00:00
11-11-2022,186.0,196.5200043,182.5899963,195.9700012,195.9700012,114403600,2026-07-29 05:52:48.140356+00:00
14-11-2022,192.7700043,195.7299957,186.3399963,190.9499969,190.9499969,92226600,2026-07-29 05:52:48.140356+00:00
15-11-2022,195.8800049,200.8200073,192.0599976,194.4199982,194.4199982,91293800,2026-07-29 05:52:48.140356+00:00
16-11-2022,191.5099945,192.5700073,185.6600037,186.9199982,186.9199982,66567600,2026-07-29 05:52:48.140356+00:00
17-11-2022,183.9600067,186.1600037,180.8999939,183.1699982,183.1699982,64336000,2026-07-29 05:52:48.140356+00:00
18-11-2022,185.0500031,185.1900024,176.5500031,180.1900024,180.1900024,76048900,2026-07-29 05:52:48.140356+00:00
21-11-2022,175.8500061,176.7700043,167.5399933,167.8699951,167.8699951,92882700,2026-07-29 05:52:48.140356+00:00
22-11-2022,168.6300049,170.9199982,166.1900024,169.9100037,169.9100037,78452300,2026-07-29 05:52:48.140356+00:00
23-11-2022,173.5700073,183.6199951,172.5,183.1999969,183.1999969,109536700,2026-07-29 05:52:48.140356+00:00
25-11-2022,185.0599976,185.1999969,180.6300049,182.8600006,182.8600006,50672700,2026-07-29 05:52:48.140356+00:00
28-11-2022,179.9600067,188.5,179.0,182.9199982,182.9199982,92905200,2026-07-29 05:52:48.140356+00:00
29-11-2022,184.9900055,186.3800049,178.75,180.8300018,180.8300018,83357100,2026-07-29 05:52:48.140356+00:00
30-11-2022,182.4299927,194.7599945,180.6300049,194.6999969,194.6999969,109186400,2026-07-29 05:52:48.140356+00:00
01-12-2022,197.0800018,198.9199982,191.8000031,194.6999969,194.6999969,80046200,2026-07-29 05:52:48.140356+00:00
02-12-2022,191.7799988,196.25,191.1100006,194.8600006,194.8600006,73645900,2026-07-29 05:52:48.140356+00:00
05-12-2022,189.4400024,191.2700043,180.5500031,182.4499969,182.4499969,93122700,2026-07-29 05:52:48.140356+00:00
06-12-2022,181.2200012,183.6499939,175.3300018,179.8200073,179.8200073,92150800,2026-07-29 05:52:48.140356+00:00
07-12-2022,175.0299988,179.3800049,172.2200012,174.0399933,174.0399933,84213300,2026-07-29 05:52:48.140356+00:00
08-12-2022,172.1999969,175.1999969,169.0599976,173.4400024,173.4400024,97624500,2026-07-29 05:52:48.140356+00:00
09-12-2022,173.8399963,182.5,173.3600006,179.0500031,179.0500031,104872300,2026-07-29 05:52:48.140356+00:00
12-12-2022,176.1000061,177.3699951,167.5200043,167.8200073,167.8200073,109794500,2026-07-29 05:52:48.140356+00:00
13-12-2022,174.8699951,175.0500031,156.9100037,160.9499969,160.9499969,175862700,2026-07-29 05:52:48.140356+00:00
14-12-2022,159.25,161.6199951,155.3099976,156.8000031,156.8000031,140682300,2026-07-29 05:52:48.140356+00:00
15-12-2022,153.4400024,160.9299927,153.2799988,157.6699982,157.6699982,122334500,2026-07-29 05:52:48.140356+00:00
16-12-2022,159.6399994,160.9900055,150.0399933,150.2299957,150.2299957,139032200,2026-07-29 05:52:48.140356+00:00
19-12-2022,154.0,155.25,145.8200073,149.8699951,149.8699951,139390600,2026-07-29 05:52:48.140356+00:00
20-12-2022,146.0500031,148.4700012,137.6600037,137.8000031,137.8000031,159563300,2026-07-29 05:52:48.140356+00:00
21-12-2022,139.3399963,141.2599945,135.8899994,137.5700073,137.5700073,145417400,2026-07-29 05:52:48.140356+00:00
22-12-2022,136.0,136.6300049,122.2600021,125.3499985,125.3499985,210090300,2026-07-29 05:52:48.140356+00:00
23-12-2022,126.3700027,128.6199951,121.0199966,123.1500015,123.1500015,166989700,2026-07-29 05:52:48.140356+00:00
27-12-2022,117.5,119.6699982,108.7600021,109.0999985,109.0999985,208643400,2026-07-29 05:52:48.140356+00:00
28-12-2022,110.3499985,116.2699966,108.2399979,112.7099991,112.7099991,221070500,2026-07-29 05:52:48.140356+00:00
29-12-2022,120.3899994,123.5699997,117.5,121.8199997,121.8199997,221923300,2026-07-29 05:52:48.140356+00:00
30-12-2022,119.9499969,124.4800034,119.75,123.1800003,123.1800003,157777300,2026-07-29 05:52:48.140356+00:00
03-01-2023,118.4700012,118.8000031,104.6399994,108.0999985,108.0999985,231402800,2026-07-29 05:52:48.140356+00:00
04-01-2023,109.1100006,114.5899963,107.5199966,113.6399994,113.6399994,180389000,2026-07-29 05:52:48.140356+00:00
05-01-2023,110.5100021,111.75,107.1600037,110.3399963,110.3399963,157986300,2026-07-29 05:52:48.140356+00:00
06-01-2023,103.0,114.3899994,101.8099976,113.0599976,113.0599976,220911100,2026-07-29 05:52:48.140356+00:00
09-01-2023,118.9599991,123.5199966,117.1100006,119.7699966,119.7699966,190284000,2026-07-29 05:52:48.140356+00:00
10-01-2023,121.0699997,122.7600021,114.9199982,118.8499985,118.8499985,167642500,2026-07-29 05:52:48.140356+00:00
11-01-2023,122.0899963,125.9499969,120.5100021,123.2200012,123.2200012,183810800,2026-07-29 05:52:48.140356+00:00
12-01-2023,122.5599976,124.1299973,117.0,123.5599976,123.5599976,169400900,2026-07-29 05:52:48.140356+00:00
13-01-2023,116.5500031,122.6299973,115.5999985,122.4000015,122.4000015,180714100,2026-07-29 05:52:48.140356+00:00
17-01-2023,125.6999969,131.6999969,125.0199966,131.4900055,131.4900055,186477000,2026-07-29 05:52:48.140356+00:00
18-01-2023,136.5599976,136.6799927,127.0100021,128.7799988,128.7799988,195680300,2026-07-29 05:52:48.140356+00:00
19-01-2023,127.2600021,129.9900055,124.3099976,127.1699982,127.1699982,170291900,2026-07-29 05:52:48.140356+00:00
20-01-2023,128.6799927,133.5099945,127.3499985,133.4199982,133.4199982,138858100,2026-07-29 05:52:48.140356+00:00
23-01-2023,135.8699951,145.3800049,134.2700043,143.75,143.75,203119200,2026-07-29 05:52:48.140356+00:00
24-01-2023,143.0,146.5,141.1000061,143.8899994,143.8899994,158699100,2026-07-29 05:52:48.140356+00:00
25-01-2023,141.9100037,146.4100037,138.0700073,144.4299927,144.4299927,192734300,2026-07-29 05:52:48.140356+00:00
26-01-2023,159.9700012,161.4199982,154.7599945,160.2700043,160.2700043,234815100,2026-07-29 05:52:48.140356+00:00
27-01-2023,162.4299927,180.6799927,161.1699982,177.8999939,177.8999939,306590600,2026-07-29 05:52:48.140356+00:00
30-01-2023,178.0500031,179.7700043,166.5,166.6600037,166.6600037,230878800,2026-07-29 05:52:48.140356+00:00
31-01-2023,164.5700073,174.3000031,162.7799988,173.2200012,173.2200012,196813500,2026-07-29 05:52:48.140356+00:00
01-02-2023,173.8899994,183.8099976,169.9299927,181.4100037,181.4100037,213806300,2026-07-29 05:52:48.140356+00:00
02-02-2023,187.3300018,196.75,182.6100006,188.2700043,188.2700043,217448300,2026-07-29 05:52:48.140356+00:00
03-02-2023,183.9499969,199.0,183.6900024,189.9799957,189.9799957,232662000,2026-07-29 05:52:48.140356+00:00
06-02-2023,193.0099945,198.1699982,189.9199982,194.7599945,194.7599945,186188100,2026-07-29 05:52:48.140356+00:00
07-02-2023,196.4299927,197.5,189.5500031,196.8099976,196.8099976,186010300,2026-07-29 05:52:48.140356+00:00
08-02-2023,196.1000061,203.0,194.3099976,201.2899933,201.2899933,180673600,2026-07-29 05:52:48.140356+00:00
09-02-2023,207.7799988,214.0,204.7700043,207.3200073,207.3200073,215431400,2026-07-29 05:52:48.140356+00:00
10-02-2023,202.2299957,206.1999969,192.8899994,196.8899994,196.8899994,204754100,2026-07-29 05:52:48.140356+00:00
13-02-2023,194.4199982,196.3000031,187.6100006,194.6399994,194.6399994,172475500,2026-07-29 05:52:48.140356+00:00
14-02-2023,191.9400024,209.8200073,189.4400024,209.25,209.25,216455700,2026-07-29 05:52:48.140356+00:00
15-02-2023,211.7599945,214.6600037,206.1100006,214.2400055,214.2400055,181006400,2026-07-29 05:52:48.140356+00:00
16-02-2023,210.7799988,217.6499939,201.8399963,202.0399933,202.0399933,229586500,2026-07-29 05:52:48.140356+00:00
17-02-2023,199.9900055,208.4400024,197.5,208.3099976,208.3099976,213738500,2026-07-29 05:52:48.140356+00:00
21-02-2023,204.9900055,209.7100067,197.2200012,197.3699951,197.3699951,180018600,2026-07-29 05:52:48.140356+00:00
22-02-2023,197.9299927,201.9900055,191.7799988,200.8600006,200.8600006,191828500,2026-07-29 05:52:48.140356+00:00
23-02-2023,203.9100037,205.1399994,196.3300018,202.0700073,202.0700073,146360000,2026-07-29 05:52:48.140356+00:00
24-02-2023,196.3300018,197.6699982,192.8000031,196.8800049,196.8800049,142228100,2026-07-29 05:52:48.140356+00:00
27-02-2023,202.0299988,209.4199982,201.2599945,207.6300049,207.6300049,161028300,2026-07-29 05:52:48.140356+00:00
28-02-2023,210.5899963,211.2299957,203.75,205.7100067,205.7100067,153144900,2026-07-29 05:52:48.140356+00:00
01-03-2023,206.2100067,207.1999969,198.5200043,202.7700043,202.7700043,156852800,2026-07-29 05:52:48.140356+00:00
02-03-2023,186.7400055,193.75,186.0099945,190.8999939,190.8999939,181500700,2026-07-29 05:52:48.140356+00:00
03-03-2023,194.8000031,200.4799957,192.8800049,197.7899933,197.7899933,154193300,2026-07-29 05:52:48.140356+00:00
06-03-2023,198.5399933,198.6000061,192.3000031,193.8099976,193.8099976,128100100,2026-07-29 05:52:48.140356+00:00
07-03-2023,191.3800049,194.1999969,186.1000061,187.7100067,187.7100067,148125800,2026-07-29 05:52:48.140356+00:00
08-03-2023,185.0399933,186.5,180.0,182.0,182.0,151897800,2026-07-29 05:52:48.140356+00:00
09-03-2023,180.25,185.1799927,172.5099945,172.9199982,172.9199982,170023800,2026-07-29 05:52:48.140356+00:00
10-03-2023,175.1300049,178.2899933,168.4400024,173.4400024,173.4400024,191488900,2026-07-29 05:52:48.140356+00:00
13-03-2023,167.4600067,177.3500061,163.9100037,174.4799957,174.4799957,167790300,2026-07-29 05:52:48.140356+00:00
14-03-2023,177.3099976,183.8000031,177.1399994,183.2599945,183.2599945,143717900,2026-07-29 05:52:48.140356+00:00
15-03-2023,180.8000031,182.3399963,176.0299988,180.4499969,180.4499969,145995600,2026-07-29 05:52:48.140356+00:00
16-03-2023,180.3699951,185.8099976,178.8399963,184.1300049,184.1300049,121136800,2026-07-29 05:52:48.140356+00:00
17-03-2023,184.5200043,186.2200012,177.3300018,180.1300049,180.1300049,133197100,2026-07-29 05:52:48.140356+00:00
20-03-2023,178.0800018,186.4400024,176.3500061,183.25,183.25,129684400,2026-07-29 05:52:48.140356+00:00
21-03-2023,188.2799988,198.0,188.0399933,197.5800018,197.5800018,153391400,2026-07-29 05:52:48.140356+00:00
22-03-2023,199.3000031,200.6600037,190.9499969,191.1499939,191.1499939,150376400,2026-07-29 05:52:48.140356+00:00
23-03-2023,195.2599945,199.3099976,188.6499939,192.2200012,192.2200012,144193900,2026-07-29 05:52:48.140356+00:00
24-03-2023,191.6499939,192.3600006,187.1499939,190.4100037,190.4100037,116312400,2026-07-29 05:52:48.140356+00:00
27-03-2023,194.4199982,197.3899994,189.9400024,191.8099976,191.8099976,120851600,2026-07-29 05:52:48.140356+00:00
28-03-2023,192.0,192.3500061,185.4299927,189.1900024,189.1900024,98654600,2026-07-29 05:52:48.140356+00:00
29-03-2023,193.1300049,195.2899933,189.4400024,193.8800049,193.8800049,123660000,2026-07-29 05:52:48.140356+00:00
30-03-2023,195.5800018,197.3300018,194.4199982,195.2799988,195.2799988,110252200,2026-07-29 05:52:48.140356+00:00
31-03-2023,197.5299988,207.7899933,197.1999969,207.4600067,207.4600067,170222100,2026-07-29 05:52:48.140356+00:00
03-04-2023,199.9100037,202.6900024,192.1999969,194.7700043,194.7700043,169545900,2026-07-29 05:52:48.140356+00:00
04-04-2023,197.3200073,198.7400055,190.3200073,192.5800018,192.5800018,126463800,2026-07-29 05:52:48.140356+00:00
